50000000	0.109002	0.0295128
135000000	0.29412	0.0790214
220000000	0.479884	0.128312
305000000	0.667022	0.176984
390000000	0.862554	0.22686
475000000	1.05973	0.276372
560000000	1.2559	0.324012
645000000	1.47015	0.375518
730000000	1.61268	0.418074
815000000	1.79114	0.468276
900000000	1.9785	0.518272
