50000000	0.109002	0.038747
135000000	0.29412	0.102645
220000000	0.479884	0.166764
305000000	0.667022	0.22997
390000000	0.862554	0.290316
475000000	1.05973	0.35781
560000000	1.2559	0.421262
645000000	1.47015	0.480524
730000000	1.61268	0.548212
815000000	1.79114	0.612958
900000000	1.9785	0.681786
