517 2.71469
581 2.30404
645 2.61458
709 2.88125
773 3.09159
837 3.31365
901 2.99321
965 3.06452
1029 3.13345
1093 3.06114
1157 3.08872
1221 3.31052
1285 3.40357
1349 3.34831
1413 3.41141
1477 3.45122
1541 3.38254
