517 0.995843
581 0.98644
645 1.0093
709 1.00448
773 0.995661
837 1.00641
901 1.02291
965 1.00396
1029 0.986421
1093 0.987282
1157 1.01148
1221 1.00332
1285 0.997917
1349 1.00638
1413 1.00045
