517 1.91942
581 1.83923
645 1.92094
709 1.91065
773 1.86739
837 1.7963
901 1.72838
965 1.69931
1029 1.63887
1093 1.65729
1157 1.69122
1221 1.75135
1285 1.83081
1349 1.74874
1413 1.8063
1477 1.80316
1541 1.78963
