16144	2.65484	0.631539
16208	2.66737	0.636777
16272	2.71517	0.642509
16336	2.73507	0.647429
16400	2.77129	0.651622
16464	2.78768	0.657129
16528	2.81801	0.663224
16592	2.83103	0.66828
16656	2.86384	0.673193
16720	2.88977	0.677607
16784	2.91353	0.683753
16848	2.94327	0.688913
16912	2.99086	0.692447
16976	2.99231	0.699073
17040	3.04158	0.7031
17104	3.05501	0.70964
17168	3.08653	0.716567
17232	3.10559	0.719567
