517 0.640087
581 0.652274
645 0.632448
709 0.577429
773 0.577782
837 0.535991
901 0.533029
965 0.518022
1029 0.52214
1093 0.546653
1157 0.569528
1221 0.577733
1285 0.580108
1349 0.587635
1413 0.600156
1477 0.597963
1541 0.594924
