517 0.876454
581 0.870823
645 0.887355
709 0.803488
773 0.779189
837 0.787722
901 0.797327
965 0.770648
1029 0.76749
1093 0.804099
1157 0.829307
1221 0.858027
1285 0.857753
1349 0.86479
1413 0.895953
1477 0.889155
1541 0.885009
